Metadata_Perturbation,Cell_Time,Metadata_broad_sample,mAP,adjusted_mAP
compound,A549_long,BRD-K26970495-001-02-7,1.0,0.680464975845412
compound,A549_long,BRD-K26989966-001-04-3,1.0,0.680464975845412
compound,A549_long,BRD-K27539181-001-08-5,0.9097222222222222,0.5901871980676342
compound,A549_long,BRD-K28132190-001-02-0,1.0,0.680464975845412
compound,A549_long,BRD-K29151923-001-01-5,0.25010819089766456,-0.06942683325692345
compound,A549_long,BRD-K29322660-001-01-9,0.5821428571428572,0.2626078329882692
compound,A549_long,BRD-K29530284-001-06-2,0.32977014933536675,0.010235125180778716
compound,A549_long,BRD-K29791386-001-01-8,0.2676718978189566,-0.05186312633563137
compound,A549_long,BRD-K29895144-001-01-0,1.0,0.680464975845412
compound,A549_long,BRD-K30177383-001-01-0,0.2499286751737732,-0.0696063489808148
compound,A549_long,BRD-K31170746-001-01-6,0.6190476190476191,0.29951259489303106
compound,A549_long,BRD-K31476763-001-01-5,0.7311507936507936,0.4116157694962056
compound,A549_long,BRD-K32292990-001-03-6,0.7296626984126984,0.4101276742581104
compound,A549_long,BRD-K32730239-001-01-0,1.0,0.680464975845412
compound,A549_long,BRD-K32821942-001-22-1,0.9583333333333333,0.6387983091787452
compound,A549_long,BRD-K33882852-003-02-8,0.9929846938775508,0.7096045390095168
compound,A549_long,BRD-K34581968-001-05-3,1.0,0.680464975845412
compound,A549_long,BRD-K35498378-001-06-1,0.5874999999999999,0.26796497584541196
compound,A549_long,BRD-K36016295-001-05-2,1.0,0.680464975845412
compound,A549_long,BRD-K36055864-001-20-0,1.0,0.680464975845412
compound,A549_long,BRD-K36461289-001-05-8,0.7248015873015873,0.40526656314699927
compound,A549_long,BRD-K36574127-001-01-3,0.8093253968253968,0.4897903726708088
compound,A549_long,BRD-K36660044-001-24-2,0.5003066378066379,0.1807716136520498
compound,A549_long,BRD-K36740062-001-06-6,1.0,0.680464975845412
compound,A549_long,BRD-K36927236-001-36-7,0.7666666666666666,0.44713164251207865
compound,A549_long,BRD-K37355418-236-01-6,0.8611111111111112,0.541576086956523
compound,A549_long,BRD-K37385792-003-02-1,1.0,0.680464975845412
compound,A549_long,BRD-K37602296-001-01-6,0.6843253968253968,0.3647903726708088
compound,A549_long,BRD-K37764012-001-03-3,0.43580938436429284,0.1524292294962588
compound,A549_long,BRD-K37864785-001-01-0,0.9666666666666667,0.6471316425120787
compound,A549_long,BRD-K38272302-001-02-7,1.0,0.680464975845412
compound,A549_long,BRD-K38512030-001-01-7,0.44841269841269843,0.12887767425811042
compound,A549_long,BRD-K38775274-001-22-1,1.0,0.680464975845412
compound,A549_long,BRD-K38852836-001-04-9,0.9999999999999998,0.7166198451319657
compound,A549_long,BRD-K40109029-001-02-9,1.0,0.680464975845412
compound,A549_long,BRD-K41599323-001-02-3,0.9999999999999998,0.7166198451319657
compound,A549_long,BRD-K42191735-001-08-7,0.9999999999999998,0.7166198451319657
compound,A549_long,BRD-K42352790-001-05-3,0.5204545454545455,0.20091952129995744
compound,A549_long,BRD-K43236057-001-07-1,1.0,0.680464975845412
compound,A549_long,BRD-K43330982-001-02-3,1.0,0.680464975845412
compound,A549_long,BRD-K43570081-001-02-4,1.0,0.680464975845412
compound,A549_long,BRD-K44067360-001-29-5,0.8055555555555556,0.4860205314009675
compound,A549_long,BRD-K44227013-001-08-0,1.0,0.680464975845412
compound,A549_long,BRD-K44432556-001-05-5,0.6815476190476191,0.36201259489303106
compound,A549_long,BRD-K44771174-066-01-0,1.0,0.680464975845412
compound,A549_long,BRD-K45293975-001-02-0,1.0,0.680464975845412
compound,A549_long,BRD-K45746021-003-01-9,1.0,0.680464975845412
compound,A549_long,BRD-K46625559-001-01-8,1.0,0.680464975845412
compound,A549_long,BRD-K47049295-300-03-1,1.0,0.680464975845412
compound,A549_long,BRD-K47557313-001-02-7,1.0,0.680464975845412
compound,A549_long,BRD-K47598052-001-14-1,1.0,0.680464975845412
compound,A549_long,BRD-K47738867-001-01-5,0.6148809523809524,0.29534592822636435
compound,A549_long,BRD-K47978074-001-03-2,0.4941558441558441,0.17462082000125614
compound,A549_long,BRD-K48278478-001-01-2,0.7875,0.46796497584541197
compound,A549_long,BRD-K48722258-300-11-0,0.7944444444444445,0.47490942028985644
compound,A549_long,BRD-K48830578-001-01-9,0.607936507936508,0.28840148378191993
compound,A549_long,BRD-K49223707-001-01-0,0.7007936507936507,0.3812586266390628
compound,A549_long,BRD-K49350383-001-13-7,0.9999999999999998,0.7166198451319657
compound,A549_long,BRD-K50055394-001-03-6,1.0,0.680464975845412
compound,A549_long,BRD-K50199947-001-03-4,1.0,0.680464975845412
compound,A549_long,BRD-K50398167-236-22-7,0.7440476190476191,0.424512594893031
compound,A549_long,BRD-K50495309-001-02-0,1.0,0.680464975845412
compound,A549_long,BRD-K50498985-001-03-3,0.8496031746031747,0.5300681504485866
compound,A549_long,BRD-K50720187-051-03-1,1.0,0.680464975845412
compound,A549_long,BRD-K50836978-001-03-3,1.0,0.680464975845412
compound,A549_long,BRD-K51265828-001-01-0,0.5579563696823758,0.23842134552778785
compound,A549_long,BRD-K51485109-001-01-4,0.6599287150757738,0.3403936909211858
compound,A549_long,BRD-K51662849-001-05-4,0.9305555555555556,0.6110205314009676
compound,A549_long,BRD-K51899933-001-02-6,1.0,0.680464975845412
compound,A549_long,BRD-K52075715-001-06-7,1.0,0.680464975845412
compound,A549_long,BRD-K52960356-001-13-0,0.9305555555555556,0.6110205314009676
compound,A549_long,BRD-K53061490-003-13-9,0.3646190478911067,0.04508402373651872
compound,A549_long,BRD-K53234107-001-01-6,1.0,0.680464975845412
compound,A549_long,BRD-K53972329-001-01-3,1.0,0.680464975845412
compound,A549_long,BRD-K54330070-001-19-6,1.0,0.680464975845412
compound,A549_long,BRD-K55567017-001-12-3,1.0,0.680464975845412
compound,A549_long,BRD-K55966568-001-09-6,0.9513888888888888,0.6318538647343008
compound,A549_long,BRD-K56740996-001-02-1,0.4771554834054834,0.1576204592508954
compound,A549_long,BRD-K56810756-003-07-7,0.2147295603783333,-0.10480546377625473
compound,A549_long,BRD-K57313110-001-06-8,0.5291666666666667,0.20963164251207866
compound,A549_long,BRD-K57708067-001-01-3,0.4847222222222222,0.1651871980676342
compound,A549_long,BRD-K58049875-001-03-9,1.0,0.680464975845412
compound,A549_long,BRD-K58550667-001-08-7,0.9999999999999998,0.7166198451319657
compound,A549_long,BRD-K59058747-001-19-1,0.6190476190476191,0.29951259489303106
compound,A549_long,BRD-K59325863-001-04-4,1.0,0.680464975845412
compound,A549_long,BRD-K59632282-052-03-1,0.9791666666666666,0.6596316425120786
compound,A549_long,BRD-K59831625-001-03-9,1.0,0.680464975845412
compound,A549_long,BRD-K60150510-001-15-6,0.4293387397210486,0.10980371556646054
compound,A549_long,BRD-K60476892-001-16-1,0.7,0.38046497584541195
compound,A549_long,BRD-K60659193-001-01-0,0.314484126984127,-0.00505089717046104
compound,A549_long,BRD-K61250553-003-30-6,1.0,0.680464975845412
compound,A549_long,BRD-K61397605-001-01-8,1.0,0.680464975845412
compound,A549_long,BRD-K61642990-001-01-0,0.6574074074074073,0.3378723832528194
compound,A549_long,BRD-K61688984-001-02-9,1.0,0.680464975845412
compound,A549_long,BRD-K61845293-300-01-9,1.0,0.680464975845412
compound,A549_long,BRD-K61918008-001-07-1,0.9791666666666666,0.6596316425120786
compound,A549_long,BRD-K62810658-001-11-4,1.0,0.680464975845412
compound,A549_long,BRD-K62949423-001-03-1,0.65625,0.336714975845412
compound,A549_long,BRD-K63430059-001-16-4,0.4845359913838174,0.1650009672292294
compound,A549_long,BRD-K64034691-001-01-9,0.7722222222222221,0.4526871980676342
compound,A549_long,BRD-K64054020-001-02-7,0.42529761904761904,0.10576259489303103
compound,A549_long,BRD-K64800655-001-09-0,0.9999999999999998,0.7166198451319657
compound,A549_long,BRD-K64890080-001-02-1,0.9999999999999998,0.7166198451319657
compound,A549_long,BRD-K66430217-001-03-8,0.6784722222222221,0.3589371980676342
compound,A549_long,BRD-K66788707-001-14-3,1.0,0.680464975845412
compound,A549_long,BRD-K67017579-001-28-1,0.594047619047619,0.27451259489303104
compound,A549_long,BRD-K67637637-003-11-8,0.5756944444444445,0.25615942028985644
compound,A549_long,BRD-K67915505-001-01-2,1.0,0.680464975845412
compound,A549_long,BRD-K68143200-001-11-7,1.0,0.680464975845412
compound,A549_long,BRD-K68164687-001-01-6,1.0,0.680464975845412
compound,A549_long,BRD-K68567222-001-01-2,1.0,0.680464975845412
compound,A549_long,BRD-K68982262-001-01-4,0.6476817042606516,0.3281466801060636
compound,A549_long,BRD-K69122748-001-10-1,0.6036706349206349,0.28413561076604693
compound,A549_long,BRD-K69877120-001-01-7,0.9208333333333333,0.6012983091787453
compound,A549_long,BRD-K70358946-001-17-3,0.8799603174603174,0.5604252933057294
compound,A549_long,BRD-K70463136-001-01-5,1.0,0.680464975845412
compound,A549_long,BRD-K70586315-001-02-4,0.4780753968253968,0.1585403726708088
compound,A549_long,BRD-K70778732-003-27-5,0.7854166666666667,0.46588164251207864
compound,A549_long,BRD-K70821460-300-02-4,0.7479166666666667,0.42838164251207866
compound,A549_long,BRD-K71106091-001-09-5,1.0,0.680464975845412
compound,A549_long,BRD-K72063794-003-01-0,0.7412367724867724,0.42170174833218443
compound,A549_long,BRD-K72726508-001-02-1,1.0,0.680464975845412
compound,A549_long,BRD-K72815923-034-02-0,0.298013385472341,-0.02152163868224702
compound,A549_long,BRD-K73276278-305-01-1,1.0,0.680464975845412
compound,A549_long,BRD-K73319509-001-08-0,0.7384920634920635,0.41895703933747547
compound,A549_long,BRD-K73789395-001-09-9,1.0,0.680464975845412
compound,A549_long,BRD-K74514084-003-09-2,1.0,0.680464975845412
compound,A549_long,BRD-K74913225-001-14-0,0.6155753968253967,0.29604037267080874
compound,A549_long,BRD-K75390981-300-04-9,0.8777777777777778,0.5582427536231898
compound,A549_long,BRD-K75748943-300-01-3,1.0,0.680464975845412
compound,A549_long,BRD-K76037122-001-02-5,0.85515873015873,0.535623706004142
compound,A549_long,BRD-K76674262-001-03-3,1.0,0.680464975845412
compound,A549_long,BRD-K76792669-001-08-1,0.33230380730380726,0.012768783149219268
compound,A549_long,BRD-K76908866-001-07-6,1.0,0.680464975845412
compound,A549_long,BRD-K77060810-001-01-5,0.3344417020887609,0.014906677934172899
compound,A549_long,BRD-K77087341-001-02-4,0.49752886002886004,0.17799383587427203
compound,A549_long,BRD-K77220725-003-01-5,1.0,0.680464975845412
compound,A549_long,BRD-K77627880-001-04-0,1.0,0.680464975845412
compound,A549_long,BRD-K78122587-300-04-3,1.0,0.680464975845412
compound,A549_long,BRD-K78126613-001-27-7,1.0,0.680464975845412
compound,A549_long,BRD-K78692225-001-24-5,1.0,0.680464975845412
compound,A549_long,BRD-K80451230-051-02-6,0.59105777263672,0.271522748482132
compound,A549_long,BRD-K80666802-003-01-0,1.0,0.680464975845412
compound,A549_long,BRD-K80935598-001-01-1,1.0,0.680464975845412
compound,A549_long,BRD-K80970344-201-08-6,1.0,0.680464975845412
compound,A549_long,BRD-K81197548-003-01-4,1.0,0.680464975845412
compound,A549_long,BRD-K81405859-300-01-4,1.0,0.680464975845412
compound,A549_long,BRD-K81801188-001-02-8,1.0,0.680464975845412
compound,A549_long,BRD-K82818427-001-04-8,1.0,0.680464975845412
compound,A549_long,BRD-K83896451-001-06-7,0.6782828282828283,0.35874780412824026
compound,A549_long,BRD-K84266862-001-03-2,0.5303571428571429,0.21082211870255488
compound,A549_long,BRD-K84783599-001-01-0,0.4218013468013468,0.10226632264675878
compound,A549_long,BRD-K86525559-001-07-8,0.9999999999999998,0.7166198451319657
compound,A549_long,BRD-K86930074-001-05-0,1.0,0.680464975845412
compound,A549_long,BRD-K87158025-003-08-7,0.7643849206349206,0.4448498964803326
compound,A549_long,BRD-K87632963-001-03-0,1.0,0.680464975845412
compound,A549_long,BRD-K87691185-001-01-2,0.5344589438339439,0.21492391967935584
compound,A549_long,BRD-K87782578-001-01-4,1.0,0.680464975845412
compound,A549_long,BRD-K89517477-001-01-4,1.0,0.680464975845412
compound,A549_long,BRD-K90497590-001-05-9,1.0,0.680464975845412
compound,A549_long,BRD-K90747162-001-01-4,1.0,0.680464975845412
compound,A549_long,BRD-K91188791-001-17-5,1.0,0.680464975845412
compound,A549_long,BRD-K91283740-003-01-6,1.0,0.680464975845412
compound,A549_long,BRD-K91370081-001-25-1,1.0,0.680464975845412
compound,A549_long,BRD-K91456750-001-01-9,0.4506132756132756,0.1310782514586876
compound,A549_long,BRD-K91535048-001-01-2,1.0,0.680464975845412
compound,A549_long,BRD-K91543828-001-02-0,0.6523809523809524,0.3328459282263644
compound,A549_long,BRD-K91822704-003-07-2,0.5920954045954046,0.27256038044081654
compound,A549_long,BRD-K91825936-001-03-9,0.9791666666666666,0.6596316425120786
compound,A549_long,BRD-K92049597-001-20-8,0.9791666666666666,0.6596316425120786
compound,A549_long,BRD-K93632104-001-17-2,0.53125,0.211714975845412
compound,A549_long,BRD-K93779381-001-01-9,1.0,0.680464975845412
compound,A549_long,BRD-K93788137-001-04-1,1.0,0.680464975845412
compound,A549_long,BRD-K93942811-001-01-3,1.0,0.680464975845412
compound,A549_long,BRD-K94342292-001-01-3,1.0,0.680464975845412
compound,A549_long,BRD-K94863486-001-02-2,0.3216169694605786,0.002081945305990582
compound,A549_long,BRD-K95785537-001-22-3,1.0,0.680464975845412
compound,A549_long,BRD-K97010173-001-04-1,1.0,0.680464975845412
compound,A549_long,BRD-K97072811-001-11-4,1.0,0.680464975845412
compound,A549_long,BRD-K97091514-001-11-4,0.8088383838383838,0.4893033596837958
compound,A549_long,BRD-K97181089-003-24-7,1.0,0.680464975845412
compound,A549_long,BRD-K98357249-001-02-9,0.13373879757808327,-0.1857962265765047
compound,A549_long,BRD-K98763141-001-30-8,0.670436507936508,0.35090148378191993
compound,A549_long,BRD-K99616396-316-05-3,1.0,0.680464975845412
compound,A549_short,BRD-A00827783-001-24-6,0.32422621095221715,0.024560789227973383
compound,A549_short,BRD-A01078468-001-14-8,0.4598710317460317,0.16020561002178796
compound,A549_short,BRD-A07207424-001-14-0,0.41211219336219335,0.11244677163794958
compound,A549_short,BRD-A08187463-001-12-9,0.5259920634920634,0.2263266417678197
compound,A549_short,BRD-A09722536-002-18-0,0.2240190817159508,-0.07564634000829297
compound,A549_short,BRD-A10188456-001-04-9,0.697481684981685,0.3978162632574411
compound,A549_short,BRD-A10739734-003-09-8,0.2965267321245582,-0.0031386895996855513
compound,A549_short,BRD-A15397381-001-02-5,0.1296193079462629,-0.17004611377798087
compound,A549_short,BRD-A18763547-300-06-3,1.0,0.7003345782757562
compound,A549_short,BRD-A18992208-003-02-7,0.5367063492063491,0.23704092748210537
compound,A549_short,BRD-A20697603-001-07-2,0.9791666666666666,0.6795012449424228
compound,A549_short,BRD-A22032524-074-09-9,0.6223459289248763,0.32268050720063246
compound,A549_short,BRD-A22713669-001-04-3,0.7520833333333332,0.45241791160908945
compound,A549_short,BRD-A23124853-001-01-4,1.0,0.7003345782757562
compound,A549_short,BRD-A24122750-001-03-7,0.1870640689719637,-0.11260135275228006
compound,A549_short,BRD-A25569250-001-03-3,1.0,0.7003345782757562
compound,A549_short,BRD-A30815329-001-12-1,0.9097222222222222,0.6100568004979784
compound,A549_short,BRD-A31564021-001-02-6,0.13786483564620905,-0.1618005860780347
compound,A549_short,BRD-A36217750-001-16-3,0.17237750172532781,-0.12728791999891595
compound,A549_short,BRD-A37704979-001-12-3,1.0,0.7003345782757562
compound,A549_short,BRD-A43005764-003-01-5,1.0,0.7003345782757562
compound,A549_short,BRD-A48180038-003-24-3,0.3900005292265354,0.09033510750229165
compound,A549_short,BRD-A51831848-001-01-7,0.07997675409936232,-0.21968866762488143
compound,A549_short,BRD-A54139254-001-09-2,0.29148778100983985,-0.008177640714403932
compound,A549_short,BRD-A58048407-001-20-4,0.36690246146767885,0.0672370397434351
compound,A549_short,BRD-A63310107-001-04-8,0.1388842610987487,-0.16078116062549505
compound,A549_short,BRD-A63444178-001-01-5,0.6225694444444444,0.3229040227202006
compound,A549_short,BRD-A64173453-015-03-1,0.18724839294692236,-0.1124170287773214
compound,A549_short,BRD-A65597028-003-08-1,0.1401628114863409,-0.15950261023790285
compound,A549_short,BRD-A69636825-003-04-7,0.33887059434660055,0.03920517262235678
compound,A549_short,BRD-A69651145-003-11-4,0.10892440344115654,-0.1907410182830872
compound,A549_short,BRD-A72351335-001-04-5,0.7025641025641025,0.4028986808398588
compound,A549_short,BRD-A72483914-001-03-7,0.5053736772486772,0.20570825552443342
compound,A549_short,BRD-A72767275-003-01-6,0.4801587301587301,0.18049330843448635
compound,A549_short,BRD-A74391928-051-03-9,0.6277677133655395,0.3281022916412957
compound,A549_short,BRD-A82396632-008-30-8,0.48113553113553115,0.18147010941128738
compound,A549_short,BRD-A83029242-001-06-1,0.6451388888888889,0.3454734671646451
compound,A549_short,BRD-A84687895-001-03-2,0.5610576923076923,0.2613922705834485
compound,A549_short,BRD-A85242401-001-11-5,0.5507936507936508,0.251128229069407
compound,A549_short,BRD-A86665761-001-01-1,0.4528998778998779,0.15323445617563414
compound,A549_short,BRD-A89164055-001-03-3,0.36049182299182303,0.06082640126757924
compound,A549_short,BRD-A91008255-003-24-8,0.8847222222222222,0.5850568004979784
compound,A549_short,BRD-A91822151-001-05-0,0.38168116605616603,0.08201574433192227
compound,A549_short,BRD-A93477898-001-04-2,0.22927754435107375,-0.07038787737317001
compound,A549_short,BRD-A99888680-001-05-3,0.3016471953971954,0.001981773672951631
compound,A549_short,BRD-K00259736-001-16-4,1.0,0.7003345782757562
compound,A549_short,BRD-K01666412-001-02-0,0.3773661387631976,0.07770071703895381
compound,A549_short,BRD-K01824976-300-02-9,1.0,0.7003345782757562
compound,A549_short,BRD-K01825589-310-02-9,0.08949738127369707,-0.21016804045054668
compound,A549_short,BRD-K01825660-322-01-9,0.1848377075121261,-0.11482771421211765
compound,A549_short,BRD-K01825690-065-01-9,0.25768854987604983,-0.04197687184819391
compound,A549_short,BRD-K01826724-003-07-9,0.37134936319718925,0.07168394147294552
compound,A549_short,BRD-K02490038-236-03-8,0.21831191105095818,-0.08135351067328558
